Price,Close,High,Low,Open,Volume,Daily_Return,MA_5,MA_20,Signal
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2024-04-09,167.98501586914062,168.39094781013864,166.67813256359855,167.02464767080627,42373800,0.007242514254010901,167.5533477783203,169.92010879516602,Sell
2024-04-10,166.11378479003906,167.4107728345435,165.45044033625643,167.12365945587084,49709300,-0.011139273758554946,167.1830596923828,169.6503143310547,Sell
2024-04-11,173.30166625976562,173.71750852250418,166.49000200344838,166.6682071669761,91070300,0.04327083076706573,168.41470031738282,169.84387130737304,Sell
2024-04-12,174.79669189453125,176.5887144383463,172.47993396851362,172.52942533467058,101670900,0.008626723949235915,169.79485778808595,170.0196090698242,Sell
2024-04-15,170.97500610351562,174.87588010863277,170.78689058947398,173.61848833629102,73531800,-0.02186360479477234,170.63443298339843,170.02307357788087,Buy
2024-04-16,167.6978759765625,172.03436750787574,166.59889888763496,170.04433444727835,73711200,-0.019167305219857766,170.5770050048828,169.8082275390625,Buy
2024-04-17,166.33160400390625,168.95528100035153,166.33160400390625,167.9256158132339,50901200,-0.008147222883414407,170.62056884765624,169.4082389831543,Buy
2024-04-18,165.38113403320312,166.96525061902096,164.89600984807865,166.36130787024413,43122900,-0.005714307731204293,169.03646240234374,168.83251342773437,Buy
2024-04-19,163.36138916015625,164.74747975255278,162.45052746983075,164.559379327856,68149400,-0.012212667937331778,166.74940185546876,168.51717681884764,Sell
2024-04-22,164.1930389404297,165.59893510418706,163.13367296874276,163.8762247169617,48116400,0.005090858889906347,165.39300842285155,168.1983741760254,Sell
2024-04-23,165.24253845214844,165.39105789202225,163.2822057253187,163.70794332424896,49537800,0.0063918636166999665,164.90194091796874,168.00283584594726,Sell
2024-04-24,167.3414764404297,167.6186945681344,164.55938480415762,164.88609429896647,48251800,0.01270216499905108,165.10391540527343,167.96867828369142,Sell
2024-04-25,168.2028350830078,168.9156860278579,166.4801094484109,167.84640961058278,50558300,0.005147311120353049,165.6682556152344,167.79937591552735,Sell
2024-04-26,167.61868286132812,169.63841695172266,167.49986430971396,168.19292468782604,44838400,-0.0034729035416758425,166.51971435546875,167.69145812988282,Sell
2024-04-29,171.7769775390625,174.28185098854456,171.38095596804143,171.64826373021612,68169400,0.024808062005680753,168.0365020751953,167.86323471069335,Buy
2024-04-30,168.63845825195312,173.25218351807536,168.31173366197407,171.6086653165762,65934800,-0.018270895972632095,168.71568603515624,167.93699493408204,Buy
2024-05-01,167.61868286132812,170.9948217396029,167.43056733625505,167.8959009696714,50383100,-0.006047110494223129,168.77112731933593,167.9196678161621,Buy
2024-05-02,171.3116455078125,171.69777183075684,169.19289835753364,170.79680537480178,94214900,0.022031927368977078,169.39288940429688,168.12807693481446,Buy
2024-05-03,181.5588836669922,185.14292911827533,180.84603267784937,184.7963988764884,163224100,0.05981635474228386,172.1809295654297,168.81122589111328,Buy
2024-05-06,179.90545654296875,182.3707188474722,178.62825898838415,180.53910014061182,78569700,-0.009106836804835594,173.80662536621094,169.46764221191407,Buy
2024-05-07,180.5885772705078,183.0637497391675,179.5193160584302,181.62815272879564,77305800,0.0037971095522379983,176.19664916992187,170.09782028198242,Buy
2024-05-08,180.92523193359375,181.25195654794928,179.6480343404535,181.03414013837894,45057100,0.0018642079591870697,178.857958984375,170.83839263916016,Buy
2024-05-09,182.737060546875,182.82616313989396,180.30148392023486,180.74701199258516,48983000,0.010014239550325765,181.1430419921875,171.31016235351564,Buy
2024-05-10,181.4779510498047,183.50042466657956,180.56585391849484,183.3120539854214,50759500,-0.006890279909845254,181.12685546875,171.64422531127929,Buy
2024-05-13,184.68020629882812,185.4931713127623,183.03445892506747,183.84742393900163,72044800,0.01764542320705731,182.08180541992186,172.32948532104493,Buy
2024-05-14,185.8203125,186.68285108112164,184.69010361608505,185.8996272619275,52393600,0.0061734076651782654,183.1281524658203,173.2356071472168,Buy
2024-05-15,188.09066772460938,189.0126735344407,185.76084369802737,186.29621459797372,70400000,0.012218014242169506,184.56123962402344,174.32356033325195,Buy
2024-05-16,188.2096405029297,189.458829238671,188.03119361367854,188.83423487080034,52845200,0.0006325288742901058,185.65575561523437,175.4649856567383,Buy
2024-05-17,188.2393798828125,189.1713095252472,187.55530322495105,187.8824709799172,41282900,0.00015801199026443946,187.00804138183594,176.7088851928711,Buy
2024-05-20,189.3993377685547,190.2717851507536,187.38677266186554,187.70403175639103,44361300,0.006162142514835711,187.95186767578124,177.96920013427734,Buy
2024-05-21,190.69810485839844,191.07483113273048,189.2803778274553,189.44891605266244,42309400,0.006857294778035872,188.92742614746095,179.24197845458986,Buy
2024-05-22,189.26055908203125,191.16408357860647,188.63597976159812,190.6188039117619,34648500,-0.007538332787494828,189.16140441894532,180.33793258666992,Buy
2024-05-23,185.2750701904297,189.35968258649532,185.02721720275102,189.3398501117122,51005900,-0.021058211552012485,188.57449035644532,181.19154434204103,Buy
2024-05-24,188.3484344482422,188.94328765804346,186.42509288132968,187.19840810516956,36327000,0.016588115468819664,188.59630126953124,182.22803192138673,Buy
2024-05-28,188.35836791992188,191.3425125399711,187.4760118609873,189.86530324069457,52280100,5.2739868578122184e-05,188.3881072998047,183.05710144042968,Buy
2024-05-29,188.65579223632812,190.59896650948673,187.88249204796585,187.98163930401122,53068000,0.0015790342616086583,187.97964477539062,184.05796813964844,Buy
2024-05-30,189.64718627929688,190.52954231443272,188.99286588586446,189.12173915319045,49889100,0.00525504163543955,188.05697021484374,185.15939331054688,Buy
2024-05-31,190.5989532470703,190.9162123421418,188.27905284340878,189.7959119633218,75158300,0.005018618975826783,189.1217468261719,186.12375869750977,Buy
2024-06-03,192.3636474609375,193.31540952983562,190.86662095571478,191.24334718637152,50080500,0.009258677363141787,189.92478942871094,186.66399688720702,Buy
2024-06-04,192.680908203125,193.64257895328527,191.37223723797064,192.96841099700254,47471400,0.0016492759748274466,190.78929748535157,187.30276947021486,Buy
2024-06-05,194.18785095214844,195.20900403542353,193.19643901671662,193.72188613227584,54156800,0.007820924050424338,191.8957092285156,187.98273315429688,Buy
2024-06-06,192.80979919433594,194.8124556459051,192.5024638984892,194.0094143560484,41181800,-0.007096488019490366,192.52823181152343,188.57696151733398,Buy
2024-06-07,195.1990966796875,195.24867030234284,192.47271383884646,192.97832848334124,53103900,0.012391991980362782,193.44826049804686,189.2000633239746,Buy
2024-06-10,191.46145629882812,195.60556579928584,190.49978557066368,195.20899197297106,97010200,-0.01914783646254603,193.267822265625,189.6992385864258,Buy
2024-06-11,205.37095642089844,205.3808802210458,191.96707924808354,191.98689659289002,172373300,0.07264908765950628,195.8058319091797,190.7337760925293,Buy
2024-06-12,211.24014282226562,218.30889945026047,205.1231180281253,205.58908283581826,198134300,0.028578463594134407,199.21629028320314,192.00476760864257,Buy
2024-06-13,212.40011596679688,214.8885546834631,209.7827888470424,212.8958219752939,97862700,0.005491253362327253,203.1343536376953,193.22024002075196,Buy
2024-06-14,210.66514587402344,213.32212283006638,209.48536314811375,212.01346682824212,70122700,-0.008168404639876226,206.2275634765625,194.34301528930663,Buy
2024-06-17,214.80921936035156,217.06963733267014,210.8931452933454,211.5375569916551,93728300,0.019671376910190164,210.8971160888672,195.6715072631836,Buy
2024-06-18,212.4496612548828,216.75240063817128,211.1707464886947,215.72132373307375,79943300,-0.010984435921767788,212.31285705566407,196.8240234375,Buy
2024-06-20,207.87925720214844,212.40010854906527,207.0563985691976,212.09275812722348,86172500,-0.021512879925240758,211.64067993164062,197.6830810546875,Buy
2024-06-21,205.7080535888672,210.0702597495804,205.3313122387871,208.58314195009936,241805100,-0.010444541906217686,210.3022674560547,198.5054557800293,Buy
2024-06-24,206.35247802734375,210.87331399723786,204.8157865138524,205.93608683303725,80727000,0.0031327137038812403,209.43973388671876,199.559326171875,Buy
2024-06-25,207.2744903564453,209.56464939365068,206.8184342324815,207.35378999494392,55549700,0.004468142752225068,207.9327880859375,200.50562896728516,Buy
2024-06-26,211.41859436035156,213.01476817493463,208.8310086144187,209.68362348048936,66213200,0.019993314164129528,207.72657470703126,201.65864028930665,Buy
2024-06-27,212.2613067626953,213.88722177256454,210.5263358320774,212.8462361886446,49772700,0.003985989997206119,208.6029846191406,202.838916015625,Buy
2024-06-28,208.81118774414062,214.2143951724623,208.49394377490637,213.91696855097956,82542700,-0.016254111835897977,209.2236114501953,203.7971160888672,Buy
2024-07-01,214.88853454589844,215.64200216221636,210.10001313722785,210.26855134899324,60402900,0.02910450760523653,210.93082275390626,205.0115951538086,Buy
2024-07-02,218.37831115722656,218.4873670751859,213.25271326862932,214.2936836981781,58046200,0.01623993862074924,213.1515869140625,206.31232833862305,Buy
2024-07-03,219.64730834960938,219.64730834960938,217.14894613859082,218.11061688690268,37369800,0.005811003783563251,214.79732971191407,207.66064834594727,Buy
2024-07-05,224.39617919921875,224.50523511983306,219.74645469045154,219.74645469045154,60412400,0.021620437260495118,217.22430419921875,209.1710647583008,Buy
2024-07-08,225.8634796142578,225.89322076278884,221.3327197032473,225.13973799267995,59085900,0.006538883238900395,220.6347625732422,210.82374877929686,Buy
2024-07-09,226.71607971191406,227.42989753320916,224.4259205051531,225.97252074204383,48076100,0.0037748470851168836,223.00027160644532,212.39959793090821,Buy
2024-07-10,230.97914123535156,231.07828847688273,227.28117906796422,227.3307526887298,62627700,0.01880352522350659,225.52043762207032,214.37548217773437,Buy
2024-07-11,225.6156005859375,230.39419780728426,223.83105624130303,229.40278596334778,64710600,-0.023220887482428565,226.71409606933594,215.38771438598633,Buy
2024-07-12,228.5601043701172,230.64207551688347,226.71607753741577,226.9540218514806,53046500,0.013050975980972268,227.54688110351563,216.25371246337892,Buy
2024-07-15,232.386962890625,235.1926606193721,231.0882156126273,234.44910163171727,62631300,0.01674333554866947,228.85157775878906,217.2530548095703,Buy
2024-07-16,232.80335998535156,234.24090427881208,230.33473879844306,232.98180687397965,43234300,0.001791826398293006,230.06903381347655,218.3599655151367,Buy
2024-07-17,226.9143829345703,229.47222770464353,224.6936146131452,227.4794799069808,57345900,-0.025295928079181462,229.2560821533203,218.96522369384766,Buy
2024-07-18,222.25473022460938,228.46097889584826,220.36114484151935,228.3023493485251,66034600,-0.020534849530911115,228.5839080810547,219.455477142334,Buy
2024-07-19,222.38360595703125,224.8522270905052,221.36245288688534,222.88923571935766,49151500,0.0005798559710816775,227.3486083984375,220.18069458007812,Buy
2024-07-22,222.03663635253906,225.82382229500527,221.17409763275575,225.06043082550624,48201800,-0.0015602301392632079,225.2785430908203,220.99712371826172,Buy
2024-07-23,223.0775909423828,224.9910238167192,220.76759935066607,222.44308791792702,39960300,0.004688210949975735,223.33338928222656,221.83337936401367,Buy
2024-07-24,216.6631622314453,222.86941075843336,215.26528287042115,222.07627816799848,61777600,-0.02875424951399197,221.28314514160155,222.30281295776368,Sell
2024-07-25,215.62217712402344,218.95332167523742,212.77681471652627,217.0497975364767,51391200,-0.004804624361154031,219.95663452148438,222.51299209594725,Sell
2024-07-26,216.08815002441406,217.6050090608147,214.15488466672127,216.8217851678197,41601300,0.002161062032699057,218.69754333496093,222.7043342590332,Sell
2024-07-29,216.36573791503906,217.41663210574902,213.89711684474761,215.0967318967012,36311800,0.0012846048734909132,217.56336364746093,223.08206176757812,Sell
2024-07-30,216.92092895507812,218.43778796730905,214.2639371695869,217.3075789949067,41643800,0.0025659840850451587,216.33203125,223.1836814880371,Sell
2024-07-31,220.17276000976562,221.89782218872546,218.7352157578384,219.53825698895486,50036300,0.014990858974981203,217.03395080566406,223.27340393066407,Sell
2024-08-01,216.4846954345703,222.55213120715743,215.15620716620225,222.44307529690366,62501000,-0.016750775958986663,217.20645446777343,223.11527328491212,Sell
2024-08-02,217.9718475341797,223.66255798049997,215.8403177402066,217.26793834308685,105568600,0.006869548429851324,217.58319396972655,222.79405670166017,Sell
2024-08-05,207.47279357910156,211.6664621054212,194.3167520967801,197.3802115476467,119548600,-0.04816701823583791,215.80460510253906,221.87452239990233,Sell
2024-08-06,205.4502716064453,208.18657796978488,199.3431861620261,203.53685401433648,69660500,-0.009748372004665495,213.5104736328125,220.8112319946289,Sell
2024-08-07,208.01806640625,211.80525225793107,204.61751548926864,205.12313014700663,63516400,0.01249837627240269,211.07953491210938,219.66317825317384,Sell
2024-08-08,211.4780731201172,212.36042911915672,207.03655197769595,211.27979376271134,47161100,0.016633202940700142,210.07821044921874,218.9563018798828,Sell
2024-08-09,214.38291931152344,214.91827509282652,210.1495861717322,210.2784745623819,42201600,0.013735921405697349,209.3604248046875,218.24744262695313,Sell
2024-08-12,215.9114532470703,217.8767166928247,213.99582080224636,214.46232494953352,38028100,0.00712992406510593,211.04815673828125,217.42366714477538,Sell
2024-08-13,219.62364196777344,220.23902400333975,217.38044783379533,217.38044783379533,44155300,0.017193107011582276,213.88283081054686,216.7646812438965,Sell
2024-08-14,220.0703125,221.37056313371255,218.06533789669703,218.92887503482297,41960600,0.00203379985972596,216.29328002929688,216.42247772216797,Sell
2024-08-15,223.0479736328125,223.67329096872731,221.10255033510867,222.9288713384501,46414000,0.013530498952749381,218.60726013183594,216.46213989257814,Buy
2024-08-16,224.36807250976562,225.14226768918678,221.98592068094572,222.25391598005478,44340200,0.005918452678374431,220.6042907714844,216.56136322021484,Buy
2024-08-19,224.20925903320312,224.30852103873067,221.38045847347976,224.0405257400108,40687800,-0.0007078256491043211,222.26385192871095,216.66999435424805,Buy
2024-08-20,224.8246307373047,225.4797235950926,223.77252016614798,224.09014645304697,30299000,0.0027446310948757713,223.30404968261718,216.75734634399413,Buy
2024-08-21,224.71546936035156,226.28371522001356,223.37552309496598,224.8345868015738,34765500,-0.00048554011451118484,224.2330810546875,217.15996170043945,Buy
2024-08-22,222.859375,226.64102413052154,222.2340576918725,226.09511339685906,43695300,-0.00825975339230045,224.195361328125,217.52182159423828,Buy
2024-08-23,225.15219116210938,226.52192810531062,222.66087229355688,223.98097823318813,38677300,0.010288174603870104,224.35218505859376,217.97502365112305,Buy
2024-08-26,225.48965454101562,225.58891654674125,222.22414052811973,225.0727813784282,30602200,0.0014988234276755996,224.60826416015624,218.43121948242188,Buy
2024-08-27,226.33335876464844,227.147264886192,223.21672230373292,224.31846403822652,35934600,0.003741653803808198,224.910009765625,218.9018409729004,Buy
2024-08-28,224.8048095703125,228.149730282918,224.00082364270057,226.22416240429726,38052200,-0.006753530291243481,224.9278778076172,219.13344345092773,Buy
2024-08-29,228.08026123046875,231.18697758967758,227.1770435151196,228.38796742499142,51906300,0.014570202774651042,225.97205505371093,219.71322174072264,Buy
2024-08-30,227.29611206054688,228.68568922028223,225.78741746908054,228.4772602189495,52990800,-0.003438040476152926,226.40083923339844,220.179434967041,Buy
2024-09-03,221.1124725341797,227.29611365629745,219.52437135882835,226.84946493362216,50190600,-0.027205214688054147,225.52540283203126,220.8614189147949,Buy
2024-09-04,219.20677185058594,220.12984491677884,215.86183603349318,220.01074262314262,43840200,-0.008618693743290162,224.10008544921874,221.54924392700195,Buy
2024-09-05,220.7253875732422,223.80231295165626,219.87178579311316,219.9809679444758,36615400,0.006927777412329972,223.2842010498047,222.18460998535156,Buy
2024-09-06,219.17701721191406,223.5641288078718,218.1348266072838,222.28371844795942,48423000,-0.0070149173973670376,221.50355224609376,222.5695571899414,Sell
2024-09-09,219.2663116455078,219.62363365317324,215.0975649862482,219.17698492990527,67180000,0.0004074078328542008,219.89759216308593,222.81372680664063,Sell
2024-09-10,218.47225952148438,219.83206111139577,215.1174037589381,217.29111136152258,51591000,-0.0036214050305511947,219.3695495605469,222.94176712036133,Sell
2024-09-11,221.0032958984375,221.43008920211523,216.26878297144034,219.81222755985956,44587100,0.01158516134953147,219.72885437011718,223.01074981689453,Sell
2024-09-12,221.1124725341797,221.88666769221828,218.18442519080247,220.8444772424724,37455600,0.0004940045590648978,219.8062713623047,223.0628578186035,Sell
2024-09-13,220.84449768066406,222.37303270856336,220.25889118684435,221.9164638014437,36766600,-0.0012119391115497091,220.1397674560547,222.9526840209961,Sell
2024-09-16,214.71046447753906,215.6037619118882,212.32831274384958,214.9288136198369,59357400,-0.02777534992968067,219.22859802246094,222.46980361938478,Sell
2024-09-17,215.17697143554688,215.28615358843467,212.904016801209,214.14471619981742,45519300,0.0021727257641726005,218.56954040527344,222.01818923950196,Sell
2024-09-18,219.04795837402344,221.05293280374121,215.92138686335736,215.9313221513165,59894900,0.017989782608479832,218.17847290039063,221.7293556213379,Sell
2024-09-19,227.16708374023438,228.11002736409566,222.95864123060412,223.31596324984213,66781300,0.03706551490586163,219.38939514160157,221.85193634033203,Sell
2024-09-20,226.50204467773438,231.35565937992675,225.92635842704388,228.25887899921625,318679900,-0.002927532684534828,220.52090454101562,222.03406982421876,Sell
2024-09-23,224.7849578857422,227.74278104335218,224.12986496132828,225.64847983003366,54146000,-0.007580888704273092,222.53580322265626,222.01570816040038,Buy
2024-09-24,225.67825317382812,227.64353192764617,224.05045616714196,226.94872814757065,43556100,0.0039739994014189595,224.6360595703125,222.025138092041,Buy
2024-09-25,224.68569946289062,225.59885242729763,222.3531936181764,223.2564112941643,42308700,-0.004398091960473471,225.76360778808595,221.94275512695313,Buy
2024-09-26,225.8271484375,226.79985253593196,223.73284722402752,225.608784129346,36636700,0.005080203045133791,225.49562072753906,221.9938720703125,Buy
2024-09-27,226.09510803222656,227.81224676693589,225.60876359989413,226.76013618443497,34026000,0.0011865694473873756,225.4142333984375,221.89461441040038,Buy
2024-09-30,231.266357421875,231.266357421875,227.9412771261621,228.3283747151782,54541900,0.022872009194074838,226.71051330566405,222.0931266784668,Buy
2024-10-01,224.52688598632812,227.9412778656533,222.07526286618742,227.81225543239978,63285000,-0.02914159893673063,226.48023986816406,222.26384735107422,Buy
2024-10-02,225.09263610839844,225.67824256269316,221.360617941662,224.20925878310885,32880600,0.0025197433242127865,226.56162719726564,222.55814056396486,Buy
2024-10-03,223.99090576171875,225.12242301224842,221.65839996957536,223.4648504260935,34044200,-0.004894564148020919,226.1943786621094,222.72141647338867,Buy
2024-10-04,225.11251831054688,226.30358679092132,222.46238601950515,226.2043247736995,37245100,0.005007402175610132,225.99786071777345,223.0181915283203,Buy
2024-10-07,220.04052734375,224.01076551273388,219.68320530273118,222.8296172342201,39505400,-0.022530914783690403,223.75269470214843,223.05690231323243,Buy
